period,stock_symbol,ebitda,ebit,diluted_eps,basic_eps,net_income,tax_provision,pretax_income,operating_income,operating_expense,gross_profit,total_revenue,operating_revenue
2021-12-31 00:00:00,ANSS,634626000.00,527759000.00,5.1600,5.2200,454627000.00,60727000.00,515354000.00,513271000.00,1135460000.00,1648731000.00,1906715000.00,1906715000.00
2020-12-31 00:00:00,ANSS,590188000.00,504913000.00,4.9700,5.0500,433887000.00,60038000.00,493925000.00,496356000.00,959677000.00,1456033000.00,1681297000.00,1681297000.00
2023-12-31 00:00:00,AON,3909000000.00,3653000000.00,12.5100,12.6000,2564000000.00,541000000.00,3169000000.00,3822000000.00,2652000000.00,6474000000.00,13376000000.00,13388000000.00
2022-12-31 00:00:00,AON,3826000000.00,3562000000.00,12.1400,12.2300,2589000000.00,510000000.00,3156000000.00,3490000000.00,2512000000.00,6002000000.00,12479000000.00,12496000000.00
2021-12-31 00:00:00,AON,2579000000.00,2253000000.00,5.5500,5.5900,1255000000.00,623000000.00,1931000000.00,2111000000.00,3344000000.00,5455000000.00,12193000000.00,12212000000.00
2020-12-31 00:00:00,AON,3213000000.00,2800000000.00,8.4500,8.4900,1969000000.00,448000000.00,2466000000.00,2794000000.00,2367000000.00,5161000000.00,11066000000.00,11066000000.00
2019-12-31 00:00:00,AON,,,,,,,,,,,,
2023-12-31 00:00:00,APA,4750000000.00,3210000000.00,9.2500,9.2600,2855000000.00,-324000000.00,2883000000.00,3376000000.00,851000000.00,4227000000.00,8279000000.00,8279000000.00
2022-12-31 00:00:00,APA,7281000000.00,6048000000.00,11.0200,11.0500,3604000000.00,1652000000.00,5734000000.00,5230000000.00,1025000000.00,6255000000.00,11075000000.00,11075000000.00
2021-12-31 00:00:00,APA,3661000000.00,2301000000.00,2.5900,2.6000,1135000000.00,578000000.00,1891000000.00,2920000000.00,620000000.00,3540000000.00,7985000000.00,7985000000.00
2020-12-31 00:00:00,APA,-2642000000.00,-4414000000.00,-12.8600,-12.8600,-4784000000.00,64000000.00,-4840000000.00,173000000.00,732000000.00,905000000.00,4435000000.00,4435000000.00
2019-12-31 00:00:00,APA,,,,,,,,,,,,
2023-09-30 00:00:00,AAPL,129188000000.00,117669000000.00,6.1300,6.1600,96995000000.00,16741000000.00,113736000000.00,114301000000.00,54847000000.00,169148000000.00,383285000000.00,383285000000.00
2022-09-30 00:00:00,AAPL,133138000000.00,122034000000.00,6.1100,6.1500,99803000000.00,19300000000.00,119103000000.00,119437000000.00,51345000000.00,170782000000.00,394328000000.00,394328000000.00
2021-09-30 00:00:00,AAPL,123136000000.00,111852000000.00,5.6100,5.6700,94680000000.00,14527000000.00,109207000000.00,108949000000.00,43887000000.00,152836000000.00,365817000000.00,365817000000.00
2020-09-30 00:00:00,AAPL,81020000000.00,69964000000.00,3.2800,3.3100,57411000000.00,9680000000.00,67091000000.00,66288000000.00,38668000000.00,104956000000.00,274515000000.00,274515000000.00
2023-10-31 00:00:00,AMAT,8469000000.00,7954000000.00,8.1100,8.1600,6856000000.00,860000000.00,7716000000.00,7654000000.00,4730000000.00,12384000000.00,26517000000.00,26517000000.00
2022-10-31 00:00:00,AMAT,8271000000.00,7827000000.00,7.4400,7.4900,6525000000.00,1074000000.00,7599000000.00,7784000000.00,4209000000.00,11993000000.00,25785000000.00,25785000000.00
2021-10-31 00:00:00,AMAT,7401000000.00,7007000000.00,6.4000,6.4700,5888000000.00,883000000.00,6771000000.00,7200000000.00,3714000000.00,10914000000.00,23063000000.00,23063000000.00
2020-10-31 00:00:00,AMAT,4782000000.00,4406000000.00,3.9200,3.9500,3619000000.00,547000000.00,4166000000.00,4365000000.00,3327000000.00,7692000000.00,17202000000.00,17202000000.00
2023-12-31 00:00:00,APTV,2534000000.00,1622000000.00,10.3900,10.5000,2938000000.00,-1928000000.00,1337000000.00,1770000000.00,1669000000.00,3439000000.00,20051000000.00,20051000000.00
2022-12-31 00:00:00,APTV,1971000000.00,1209000000.00,1.9600,1.9600,594000000.00,121000000.00,990000000.00,1348000000.00,1287000000.00,2635000000.00,17489000000.00,17489000000.00
2021-12-31 00:00:00,APTV,1833000000.00,1060000000.00,1.9400,1.9500,590000000.00,101000000.00,910000000.00,1213000000.00,1223000000.00,2436000000.00,15618000000.00,15618000000.00
2020-12-31 00:00:00,APTV,2882000000.00,2118000000.00,6.6600,6.7200,1804000000.00,49000000.00,1954000000.00,820000000.00,1120000000.00,1940000000.00,13066000000.00,13066000000.00
2019-12-31 00:00:00,APTV,,,,,,,,,,,,
2023-12-31 00:00:00,ADM,6000000000.00,4941000000.00,6.4300,6.4400,3483000000.00,828000000.00,4294000000.00,4057000000.00,3456000000.00,7513000000.00,93935000000.00,93935000000.00
2022-12-31 00:00:00,ADM,6657000000.00,5629000000.00,7.7100,7.9342,4340000000.00,868000000.00,5233000000.00,4212000000.00,3358000000.00,7570000000.00,101556000000.00,101556000000.00
2021-12-31 00:00:00,ADM,4574000000.00,3578000000.00,4.7900,4.8375,2709000000.00,578000000.00,3313000000.00,2993000000.00,2994000000.00,5987000000.00,85249000000.00,85249000000.00
2020-12-31 00:00:00,ADM,3198000000.00,2222000000.00,3.1500,3.1871,1772000000.00,101000000.00,1883000000.00,1766000000.00,2687000000.00,4453000000.00,64355000000.00,64355000000.00
2019-12-31 00:00:00,ADM,,,,,,,,,,,,
2023-12-31 00:00:00,ANET,2327879000.00,2257249000.00,6.5800,6.7500,2087321000.00,334705000.00,2422026000.00,2257249000.00,1373032000.00,3630281000.00,5860168000.00,5860168000.00
2022-12-31 00:00:00,ANET,1589806000.00,1527106000.00,4.2700,4.4100,1352446000.00,229350000.00,1581796000.00,1527106000.00,1148590000.00,2675696000.00,4381310000.00,4381310000.00
2021-12-31 00:00:00,ANET,975073000.00,924739000.00,2.6300,2.7400,840854000.00,90025000.00,930879000.00,924739000.00,956040000.00,1880779000.00,2948037000.00,2948037000.00
2020-12-31 00:00:00,ANET,734842000.00,699684000.00,1.9975,2.0875,634557000.00,104306000.00,738863000.00,699684000.00,782202000.00,1481886000.00,2317512000.00,2317512000.00
2019-12-31 00:00:00,ANET,,,,,,,,,,,,
2019-12-31 00:00:00,NDAQ,,,,,,,,,,,,
2023-12-31 00:00:00,AJG,2178300000.00,1481800000.00,4.4200,4.5100,969500000.00,219100000.00,1185100000.00,1859100000.00,2386200000.00,4245300000.00,10071900000.00,9377000000.00
2022-12-31 00:00:00,AJG,2183500000.00,1583900000.00,5.1900,5.2974,1114200000.00,211000000.00,1327000000.00,1666900000.00,1930500000.00,3597400000.00,8550600000.00,7928100000.00
2021-12-31 00:00:00,AJG,1767500000.00,1201200000.00,4.3700,4.4740,906800000.00,20100000.00,975100000.00,1337000000.00,1638700000.00,2975700000.00,8209400000.00,7639700000.00
2020-12-31 00:00:00,AJG,1629700000.00,1067300000.00,4.2000,4.2870,818800000.00,12800000.00,870900000.00,1040200000.00,1468900000.00,2509100000.00,7009400000.00,6489200000.00
2019-12-31 00:00:00,AJG,,,,,,,,,,,,
2023-12-31 00:00:00,T,45329000000.00,26552000000.00,1.9700,1.9700,14400000000.00,4225000000.00,19848000000.00,24654000000.00,47651000000.00,72305000000.00,122428000000.00,122428000000.00
2022-12-31 00:00:00,T,21035000000.00,3014000000.00,-1.1300,-1.1300,-8524000000.00,3780000000.00,-3094000000.00,22911000000.00,46982000000.00,69893000000.00,120741000000.00,120741000000.00
2021-12-31 00:00:00,T,53739000000.00,35887000000.00,2.7600,2.7700,20081000000.00,5395000000.00,29171000000.00,26110000000.00,47521000000.00,73631000000.00,134038000000.00,134038000000.00
2020-12-31 00:00:00,T,33585000000.00,5069000000.00,-0.7500,-0.7500,-5176000000.00,965000000.00,-2856000000.00,25285000000.00,66555000000.00,91840000000.00,171760000000.00,171760000000.00
2019-12-31 00:00:00,T,,,,,,,,,,,,
2023-09-30 00:00:00,ATO,1741249000.00,1136922000.00,6.1000,6.1000,885862000.00,113779000.00,999641000.00,1067147000.00,991131000.00,2058278000.00,4275357000.00,4275357000.00
2022-09-30 00:00:00,ATO,1490374000.00,954719000.00,5.6000,5.6100,774398000.00,77510000.00,851908000.00,920982000.00,887863000.00,1808845000.00,4201662000.00,4201662000.00
2021-09-30 00:00:00,ATO,1380830000.00,902853000.00,5.1200,5.1200,665563000.00,153736000.00,819299000.00,904998000.00,790756000.00,1695754000.00,3407490000.00,3407490000.00
2020-09-30 00:00:00,ATO,1261098000.00,831270000.00,4.8900,4.8900,601443000.00,145353000.00,746796000.00,824099000.00,708583000.00,1532682000.00,2821137000.00,2821137000.00
2024-01-31 00:00:00,ADSK,,,4.1900,4.2300,,,,,,,,
2023-01-31 00:00:00,ADSK,1139000000.00,989000000.00,3.7800,3.8100,823000000.00,123000000.00,946000000.00,989000000.00,3536000000.00,4525000000.00,5005000000.00,4716000000.00
2022-01-31 00:00:00,ADSK,766000000.00,618000000.00,2.2400,2.2600,497000000.00,68000000.00,565000000.00,618000000.00,3350000000.00,3968000000.00,4386000000.00,4136000000.00
2021-01-31 00:00:00,ADSK,722000000.00,598000000.00,5.4400,5.5200,1208000000.00,-661000000.00,547000000.00,629000000.00,2824000000.00,3453000000.00,3790000000.00,3564000000.00
2020-01-31 00:00:00,ADSK,476100000.00,348800000.00,,,214500000.00,80300000.00,294800000.00,343500000.00,2605900000.00,2949400000.00,3274300000.00,3138500000.00
2024-06-30 00:00:00,ADP,5795600000.00,5233700000.00,,,3752000000.00,1120300000.00,4872300000.00,4981200000.00,3744700000.00,8725900000.00,19202600000.00,19202600000.00
2023-06-30 00:00:00,ADP,5240200000.00,4690900000.00,8.2100,8.2500,3412000000.00,1025600000.00,4437600000.00,4558200000.00,3500600000.00,8058800000.00,18012200000.00,18012200000.00
2022-06-30 00:00:00,ADP,4401100000.00,3886000000.00,7.0000,7.0400,2948900000.00,855200000.00,3804100000.00,3864900000.00,3171500000.00,7036400000.00,16498300000.00,16498300000.00
2021-06-30 00:00:00,ADP,3931600000.00,3420900000.00,6.0700,6.1000,2598500000.00,762700000.00,3361200000.00,3324600000.00,3040500000.00,6365100000.00,15005400000.00,15005400000.00
2020-06-30 00:00:00,ADP,,,5.7000,5.7300,,,,,,,,
2023-08-31 00:00:00,AZO,3983617000.00,3486040000.00,132.3600,136.6000,2528426000.00,639188000.00,3167614000.00,3473986000.00,5596436000.00,9070422000.00,17457209000.00,17457209000.00
2022-08-31 00:00:00,AZO,3719000000.00,3276777000.00,117.1900,120.8300,2429604000.00,649487000.00,3079091000.00,3270729000.00,5201921000.00,8472650000.00,16252230000.00,16252230000.00
2021-08-31 00:00:00,AZO,3357627000.00,2949944000.00,95.1900,97.6000,2170314000.00,578876000.00,2749190000.00,2944527000.00,4773258000.00,7717785000.00,14629585000.00,14629585000.00
2020-08-31 00:00:00,AZO,2820834000.00,2423368000.00,71.9300,73.6200,1732972000.00,483542000.00,2216514000.00,2417679000.00,4353074000.00,6770753000.00,12631967000.00,12631967000.00
2023-12-31 00:00:00,AVB,1961548000.00,1144583000.00,6.5600,6.5600,928825000.00,10153000.00,938591000.00,886278000.00,893499000.00,1779777000.00,2767909000.00,2767909000.00
2022-12-31 00:00:00,AVB,2196136000.00,1381158000.00,8.1200,8.1300,1136775000.00,14646000.00,1151084000.00,785290000.00,889042000.00,1674332000.00,2593446000.00,2593446000.00
2021-12-31 00:00:00,AVB,1989100000.00,1230504000.00,7.1900,7.1900,1004299000.00,5733000.00,1010089000.00,612701000.00,828207000.00,1440908000.00,2294850000.00,2294850000.00
2020-12-31 00:00:00,AVB,1745941000.00,1038610000.00,5.8900,5.8900,827630000.00,-3247000.00,824459000.00,710485000.00,767674000.00,1478159000.00,2301261000.00,2301261000.00
2019-12-31 00:00:00,AVB,,,,,,,,,,,,
2023-12-31 00:00:00,AVY,1112100000.00,813700000.00,6.2000,6.2488,503000000.00,191700000.00,694700000.00,963800000.00,1313700000.00,2277500000.00,8364300000.00,8364300000.00
2022-12-31 00:00:00,AVY,1374100000.00,1083400000.00,9.2100,9.2800,757100000.00,242200000.00,999300000.00,1073400000.00,1330800000.00,2404200000.00,9039300000.00,9039300000.00
2021-12-31 00:00:00,AVY,1306900000.00,1062800000.00,8.8300,8.9389,740100000.00,248600000.00,992600000.00,1064300000.00,1248500000.00,2312800000.00,8408300000.00,8408300000.00
2020-12-31 00:00:00,AVY,1012600000.00,807300000.00,6.6100,6.6641,555900000.00,177700000.00,737300000.00,862800000.00,1060500000.00,1923300000.00,6971500000.00,6971500000.00
2019-12-31 00:00:00,AVY,,,,,,,,,,,,
2023-12-31 00:00:00,AXON,194633000.00,161995000.00,2.3100,2.3500,174227000.00,-19227000.00,155000000.00,154789000.00,800593000.00,955382000.00,1563391000.00,1563391000.00
2022-12-31 00:00:00,AXON,221387000.00,197006000.00,2.0300,2.0700,147139000.00,49379000.00,196518000.00,93253000.00,635385000.00,728638000.00,1189935000.00,1189935000.00
2021-12-31 00:00:00,AXON,-149429000.00,-168123000.00,-0.9100,-0.9100,-60018000.00,-81357000.00,-141375000.00,-168123000.00,709033000.00,540910000.00,863381000.00,863381000.00
2020-12-31 00:00:00,AXON,-1675000.00,-14150000.00,-0.0300,-0.0300,-1724000.00,-4567000.00,-6291000.00,-14150000.00,430481000.00,416331000.00,681003000.00,681003000.00
2019-12-31 00:00:00,AXON,,,,,,,,,,,,
2023-12-31 00:00:00,BKR,3958000000.00,2871000000.00,1.9100,1.9300,1943000000.00,685000000.00,2655000000.00,2640000000.00,2611000000.00,5251000000.00,25506000000.00,25506000000.00
2022-12-31 00:00:00,BKR,1335000000.00,274000000.00,-0.6100,-0.6100,-601000000.00,600000000.00,22000000.00,1890000000.00,2510000000.00,4400000000.00,21156000000.00,21156000000.00
2021-12-31 00:00:00,BKR,1832000000.00,727000000.00,-0.2700,-0.2700,-219000000.00,758000000.00,428000000.00,1579000000.00,2470000000.00,4049000000.00,20502000000.00,20502000000.00
2020-12-31 00:00:00,BKR,-13621000000.00,-14938000000.00,-14.7300,-14.7300,-9940000000.00,559000000.00,-15202000000.00,795000000.00,2404000000.00,3199000000.00,20705000000.00,20705000000.00
2019-12-31 00:00:00,BKR,,,,,,,,,,,,
2023-12-31 00:00:00,BALL,1959000000.00,1273000000.00,2.2300,2.2500,707000000.00,123000000.00,814000000.00,1426000000.00,1244000000.00,2670000000.00,14029000000.00,14029000000.00
2022-12-31 00:00:00,BALL,1868000000.00,1196000000.00,2.2500,2.2700,719000000.00,159000000.00,884000000.00,1285000000.00,1298000000.00,2583000000.00,15349000000.00,15349000000.00
2021-12-31 00:00:00,BALL,1978000000.00,1278000000.00,2.6500,2.6900,878000000.00,156000000.00,1008000000.00,1433000000.00,1293000000.00,2726000000.00,13811000000.00,13811000000.00
2020-12-31 00:00:00,BALL,1630000000.00,962000000.00,1.7600,1.7900,585000000.00,99000000.00,687000000.00,1265000000.00,1193000000.00,2458000000.00,11781000000.00,11781000000.00
2019-12-31 00:00:00,BALL,,,,,,,,,,,,
2024-01-31 00:00:00,BBWI,1635000000.00,1366000000.00,3.8400,3.8600,878000000.00,143000000.00,1021000000.00,1285000000.00,1951000000.00,3236000000.00,7429000000.00,7429000000.00
2023-01-31 00:00:00,BBWI,1614000000.00,1393000000.00,3.4300,3.4500,800000000.00,251000000.00,1045000000.00,1376000000.00,1879000000.00,3255000000.00,7560000000.00,7560000000.00
2022-01-31 00:00:00,BBWI,2174000000.00,1811000000.00,4.8800,4.8842,1333000000.00,348000000.00,1423000000.00,2009000000.00,1846000000.00,3855000000.00,7882000000.00,7882000000.00
2021-01-31 00:00:00,BBWI,2075000000.00,1554000000.00,3.0000,3.0000,844000000.00,257000000.00,1122000000.00,1604000000.00,1492000000.00,3096000000.00,6434000000.00,6434000000.00
2020-01-31 00:00:00,BBWI,,,,,,,,,,,,
2023-12-31 00:00:00,BAX,1672000000.00,409000000.00,5.2500,5.2500,2656000000.00,-34000000.00,-103000000.00,412000000.00,4563000000.00,4975000000.00,14813000000.00,14813000000.00
2022-12-31 00:00:00,BAX,-855000000.00,-2235000000.00,-4.8300,-4.8300,-2433000000.00,4000000.00,-2650000000.00,631000000.00,4435000000.00,5066000000.00,14506000000.00,14506000000.00
2021-12-31 00:00:00,BAX,2190000000.00,1323000000.00,2.5300,2.5600,1284000000.00,83000000.00,1116000000.00,1336000000.00,3384000000.00,4720000000.00,12146000000.00,12146000000.00
2020-12-31 00:00:00,BAX,2268000000.00,1445000000.00,2.1300,2.1700,1102000000.00,182000000.00,1292000000.00,1551000000.00,3036000000.00,4587000000.00,11673000000.00,11673000000.00
2019-12-31 00:00:00,BAX,,,,,,,,,,,,
2023-09-30 00:00:00,BDX,4402000000.00,2114000000.00,4.9400,4.9700,1484000000.00,132000000.00,1662000000.00,2424000000.00,5746000000.00,8170000000.00,19372000000.00,19372000000.00
2022-09-30 00:00:00,BDX,4410000000.00,2181000000.00,5.8800,5.9300,1779000000.00,148000000.00,1783000000.00,2475000000.00,6002000000.00,8477000000.00,18870000000.00,18870000000.00
2021-09-30 00:00:00,BDX,4391000000.00,2161000000.00,6.8500,6.9200,2092000000.00,88000000.00,1692000000.00,2430000000.00,6201000000.00,8631000000.00,19131000000.00,19131000000.00
2019-12-31 00:00:00,ROP,,,,,,,,,,,,
2020-09-30 00:00:00,BDX,3057000000.00,942000000.00,2.7100,2.7500,874000000.00,62000000.00,414000000.00,1211000000.00,5587000000.00,6798000000.00,16074000000.00,16074000000.00
2024-01-31 00:00:00,BBY,2596000000.00,1673000000.00,5.6800,5.7000,1241000000.00,381000000.00,1621000000.00,1727000000.00,7876000000.00,9603000000.00,43452000000.00,43452000000.00
2023-01-31 00:00:00,BBY,2741000000.00,1823000000.00,6.2900,6.3100,1419000000.00,370000000.00,1788000000.00,1942000000.00,7970000000.00,9912000000.00,46298000000.00,46298000000.00
2022-01-31 00:00:00,BBY,3918000000.00,3049000000.00,9.8400,9.9400,2454000000.00,574000000.00,3024000000.00,3005000000.00,8635000000.00,11640000000.00,51761000000.00,51761000000.00
2021-01-31 00:00:00,BBY,3268000000.00,2429000000.00,6.8400,6.9300,1798000000.00,579000000.00,2377000000.00,2645000000.00,7928000000.00,10573000000.00,47262000000.00,47262000000.00
2020-01-31 00:00:00,BBY,,,,,,,,,,,,
2023-12-31 00:00:00,BIO,-654765000.00,-800665000.00,-21.8200,-21.8200,-637324000.00,-212780000.00,-850104000.00,337796000.00,1089150000.00,1426946000.00,2671262000.00,2671262000.00
2022-12-31 00:00:00,BIO,-4528859000.00,-4666159000.00,-121.7900,-121.7900,-3627535000.00,-1076738000.00,-4704273000.00,475116000.00,1092214000.00,1567330000.00,2802249000.00,2802249000.00
2021-12-31 00:00:00,BIO,5588206000.00,5450606000.00,140.5600,142.3300,4254257000.00,1194798000.00,5449055000.00,500336000.00,1137760000.00,1638096000.00,2922545000.00,2922545000.00
2020-12-31 00:00:00,BIO,5078468000.00,4939868000.00,126.2000,127.8600,3814229000.00,1103778000.00,4918007000.00,421326000.00,1016561000.00,1437887000.00,2545626000.00,2545626000.00
2019-12-31 00:00:00,BIO,,,,,,,,,,,,
2024-06-30 00:00:00,TECH,313136000.00,201425000.00,,,168105000.00,17584000.00,185689000.00,242895000.00,526830000.00,769725000.00,1159060000.00,1159060000.00
2023-06-30 00:00:00,TECH,457112000.00,349874000.00,1.7600,1.8100,285263000.00,53217000.00,338659000.00,290998000.00,478817000.00,769815000.00,1136702000.00,1136702000.00
2022-06-30 00:00:00,TECH,413764000.00,312695000.00,1.6575,1.7325,272051000.00,38287000.00,301386000.00,295828000.00,460668000.00,756496000.00,1105599000.00,1105599000.00
2021-06-30 00:00:00,TECH,249874000.00,162127000.00,0.8675,0.9050,140410000.00,8590000.00,148175000.00,242690000.00,390160000.00,632850000.00,931032000.00,931032000.00
2020-06-30 00:00:00,TECH,,,1.4550,1.5000,,,,,,,,
2023-12-31 00:00:00,BIIB,2038500000.00,1543700000.00,7.9700,8.0200,1161100000.00,135300000.00,1296800000.00,1831100000.00,5471100000.00,7302200000.00,9835600000.00,8936300000.00
2022-12-31 00:00:00,BIIB,4356800000.00,3838400000.00,20.8700,20.9600,3046900000.00,632800000.00,3591800000.00,2901900000.00,4993200000.00,7895100000.00,10173400000.00,9688300000.00
2021-12-31 00:00:00,BIIB,2880100000.00,1998800000.00,10.4000,10.4400,1556100000.00,52500000.00,1745200000.00,2808000000.00,6064000000.00,8872000000.00,10981700000.00,10505400000.00
2020-12-31 00:00:00,BIIB,5734800000.00,5270000000.00,24.8000,24.8600,4000600000.00,992300000.00,5047500000.00,4446300000.00,7193100000.00,11639400000.00,13444600000.00,12670000000.00
2019-12-31 00:00:00,BIIB,,,,,,,,,,,,
2023-12-31 00:00:00,BLK,7874000000.00,7447000000.00,36.5100,36.8500,5502000000.00,1479000000.00,7155000000.00,6333000000.00,2014000000.00,8347000000.00,17859000000.00,17859000000.00
2022-12-31 00:00:00,BLK,6920000000.00,6502000000.00,33.9700,34.3100,5178000000.00,1296000000.00,6290000000.00,6489000000.00,1938000000.00,8427000000.00,17873000000.00,17873000000.00
